customer_id,first_name,email,loyalty_status,total_loyalty_points,last_purchase_date,segment_id,customer_phone,customer_since
118.0,Angela,griffinsteven@example.org,Silver,3444.0,2026-01-21,HS,7488071479,2022-12-02
25.0,Tim,jenniferlambert@example.net,Gold,1794.0,2025-12-25,REG,3717003738,2025-04-27
111.0,Jesse,jeffreyrhodes@example.org,Gold,4642.0,2026-01-20,REG,5075032555,2021-08-01
10.0,Yvonne,joseph33@example.com,Bronze,4218.0,2026-01-05,HS,1091231910,2021-11-26
50.0,David,jasmineyork@example.com,Gold,3723.0,2026-01-11,HS,1218481007,2023-11-19
83.0,April,johnsonbeverly@example.org,Bronze,160.0,2025-12-18,HS,2144939861,2024-01-29
9.0,Nicholas,murphysamantha@example.net,Gold,3255.0,2026-01-01,HS,7046107909,2023-05-22
1.0,Chris,kingsteven@example.org,Gold,854.0,2026-01-15,HS,9428552270,2024-08-16
61.0,Shannon,stephen26@example.org,Bronze,1696.0,2025-12-30,REG,690936511,2025-03-11
40.0,Brittany,morrisonmark@example.com,Silver,4736.0,2026-01-20,REG,9177748101,2022-12-10
82.0,Janet,vazquezrobert@example.org,Bronze,4067.0,2025-12-09,AR,3444486472,2023-02-17
78.0,Vanessa,kristin05@example.com,Gold,2869.0,2026-01-04,HS,969471275,2023-04-08
117.0,Jose,brian04@example.net,Bronze,1069.0,2026-01-05,HS,5940794036,2024-03-03
114.0,Rebecca,blacksteven@example.org,Bronze,1243.0,2025-12-30,AR,4922268491,2023-09-21
44.0,James,nelsonlaura@example.net,Gold,262.0,2026-01-18,HS,5842523543,2024-04-19
35.0,Steven,sherry98@example.com,Bronze,488.0,2026-01-27,REG,9245537032,2021-08-22
66.0,Sherri,christina44@example.com,Silver,1445.0,2025-12-17,HS,4096753855,2021-09-17
82.0,Janet,vazquezrobert@example.org,Bronze,4067.0,2025-12-09,AR,8288366569,2023-02-17
49.0,Sharon,patrick73@example.net,Gold,2049.0,2026-01-08,HS,8561285331,2025-10-29
16.0,Joshua,anita78@example.com,Bronze,197.0,2026-01-27,AR,8597342773,2023-05-31
69.0,Jacob,usmith@example.net,Bronze,253.0,2025-12-06,AR,4406297457,2023-11-08
75.0,Anthony,manuel20@example.net,Silver,4973.0,2026-02-02,AR,5264635807,2024-05-15
101.0,Brittany,hnicholson@example.net,Gold,562.0,2026-01-26,HS,1645016139,2024-03-14
54.0,Justin,larry96@example.net,Silver,2056.0,2025-12-08,REG,9891268303,2023-12-05
35.0,Steven,sherry98@example.com,Bronze,488.0,2026-01-27,REG,1605699883,2021-08-22
68.0,Jesus,perezwillie@example.org,Silver,3923.0,2026-01-10,AR,2610507523,2024-06-22
89.0,Kyle,robertstracy@example.org,Bronze,1218.0,2026-01-29,AR,5457381028,2025-07-02
31.0,James,iproctor@example.com,Bronze,3219.0,2026-01-26,AR,8684882577,2024-03-27
39.0,Martin,julia84@example.com,Gold,2919.0,2025-12-07,AR,3141642217,2025-08-25
1.0,Chris,kingsteven@example.org,Gold,854.0,2026-01-15,HS,3748526808,2024-08-16
44.0,James,nelsonlaura@example.net,Gold,262.0,2026-01-18,HS,988946574,2024-04-19
47.0,Stephanie,david01@example.net,Silver,3643.0,2026-01-08,REG,213672960,2021-04-30
98.0,Michael,emilyclay@example.net,Gold,1045.0,2025-12-27,AR,6228076249,2022-10-05
67.0,Peter,brittneydavis@example.net,Silver,4199.0,2025-12-20,AR,480106597,2023-10-01
63.0,Christine,andersonashley@example.com,Gold,4723.0,2026-01-01,AR,5644285127,2023-02-21
47.0,Stephanie,david01@example.net,Silver,3643.0,2026-01-08,REG,2778394334,2021-04-30
5.0,Joshua,christopher25@example.net,Gold,1733.0,2026-01-27,REG,8128803610,2024-03-27
41.0,Thomas,bmartinez@example.net,Gold,1802.0,2025-12-15,AR,5593875366,2022-07-02
105.0,Philip,micheal61@example.com,Silver,4893.0,2026-01-03,HS,7998606662,2024-03-15
22.0,Devin,stevemann@example.com,Gold,4282.0,2026-01-25,AR,3421778557,2023-04-15
8.0,Heather,vanessa13@example.org,Gold,202.0,2025-12-24,REG,1323807023,2025-10-20
72.0,Amanda,avilajames@example.com,Bronze,98.0,2025-12-10,AR,6844735927,2021-10-01
47.0,Stephanie,david01@example.net,Silver,3643.0,2026-01-08,REG,1556486695,2021-04-30
19.0,Alicia,catherine28@example.net,Silver,608.0,2025-12-08,AR,8553395901,2026-01-10
81.0,Ronald,jtorres@example.org,Silver,956.0,2026-01-22,REG,3242250529,2025-01-27
97.0,Kelly,mark45@example.com,Bronze,3446.0,2026-01-30,REG,7565465784,2022-12-08
26.0,Steven,cmills@example.net,Silver,659.0,2026-02-02,AR,1822326554,2023-12-05
18.0,Jacob,alexis79@example.net,Bronze,3582.0,2025-12-10,AR,9919335096,2024-05-08
89.0,Kyle,robertstracy@example.org,Bronze,1218.0,2026-01-29,AR,6584647764,2025-07-02
64.0,Paula,rlozano@example.com,Gold,4682.0,2025-12-10,REG,4085906486,2025-07-24
55.0,Madison,john15@example.net,Bronze,3170.0,2026-01-19,REG,4660845165,2025-03-03
108.0,Ronald,kaitlyn45@example.org,Silver,3067.0,2025-12-29,AR,4185251049,2021-05-28
57.0,Danielle,shelleywells@example.com,Gold,2255.0,2025-12-08,AR,8255553537,2023-08-03
99.0,John,santosdanielle@example.org,Silver,1693.0,2025-12-22,HS,5547056775,2022-07-28
57.0,Danielle,shelleywells@example.com,Gold,2255.0,2025-12-08,AR,7674187378,2023-08-03
98.0,Michael,emilyclay@example.net,Gold,1045.0,2025-12-27,AR,8628005899,2022-10-05
11.0,Valerie,rachel35@example.net,Gold,4496.0,2025-12-11,REG,8612544535,2025-08-03
27.0,Cheyenne,stephen15@example.com,Gold,2811.0,2025-12-14,REG,8334703525,2023-09-15
45.0,Kristen,hernandezloretta@example.com,Gold,623.0,2026-01-06,HS,5194599412,2024-02-05
71.0,Christopher,usilva@example.org,Bronze,2557.0,2025-12-07,HS,3259983909,2025-05-23
102.0,Brian,xnelson@example.org,Silver,2485.0,2026-01-21,AR,4152814568,2022-11-30
16.0,Joshua,anita78@example.com,Bronze,197.0,2026-01-27,AR,578163349,2023-05-31
115.0,Shawna,zwalker@example.org,Bronze,2205.0,2025-12-07,HS,6856264779,2021-06-06
15.0,Jaime,brownjohn@example.org,Silver,2931.0,2026-01-09,HS,6160551242,2024-03-25
105.0,Philip,micheal61@example.com,Silver,4893.0,2026-01-03,HS,1743945700,2024-03-15
22.0,Devin,stevemann@example.com,Gold,4282.0,2026-01-25,AR,8183556189,2023-04-15
82.0,Janet,vazquezrobert@example.org,Bronze,4067.0,2025-12-09,AR,9607002139,2023-02-17
7.0,Donna,silvabrendan@example.com,Bronze,3510.0,2025-12-22,HS,5951508005,2023-03-26
82.0,Janet,vazquezrobert@example.org,Bronze,4067.0,2025-12-09,AR,3787802823,2023-02-17
48.0,Desiree,ncox@example.org,Bronze,4976.0,2025-12-27,HS,7113688196,2022-05-17
44.0,James,nelsonlaura@example.net,Gold,262.0,2026-01-18,HS,8836059029,2024-04-19
23.0,Derrick,bbryant@example.net,Silver,3397.0,2026-01-15,REG,2196923993,2024-12-07
7.0,Donna,silvabrendan@example.com,Bronze,3510.0,2025-12-22,HS,9180060717,2023-03-26
20.0,Ronald,stephanie53@example.net,Bronze,3272.0,2026-01-30,REG,6886489803,2024-03-29
97.0,Kelly,mark45@example.com,Bronze,3446.0,2026-01-30,REG,2595324542,2022-12-08
119.0,Amanda,perkinsgina@example.org,Silver,2565.0,2025-12-17,HS,5253437209,2023-09-16
75.0,Anthony,manuel20@example.net,Silver,4973.0,2026-02-02,AR,2678145487,2024-05-15
90.0,Kim,regina34@example.net,Gold,4496.0,2026-01-30,AR,3211409508,2021-07-16
72.0,Amanda,avilajames@example.com,Bronze,98.0,2025-12-10,AR,4599704779,2021-10-01
22.0,Devin,stevemann@example.com,Gold,4282.0,2026-01-25,AR,6061593070,2023-04-15
103.0,Madison,michellewilson@example.org,Bronze,3354.0,2026-01-20,REG,4566467975,2022-06-14
2.0,Erin,ann03@example.com,Bronze,3474.0,2026-01-22,HS,5661164976,2021-07-10
108.0,Ronald,kaitlyn45@example.org,Silver,3067.0,2025-12-29,AR,9901892164,2021-05-28
90.0,Kim,regina34@example.net,Gold,4496.0,2026-01-30,AR,7051697816,2021-07-16
38.0,Troy,jenniferwebster@example.net,Gold,2385.0,2025-12-12,HS,6217950755,2022-04-10
83.0,April,johnsonbeverly@example.org,Bronze,160.0,2025-12-18,HS,2710705529,2024-01-29
28.0,Jason,acevedoheather@example.com,Gold,1369.0,2026-01-08,REG,7720500536,2021-09-27
93.0,Andrew,hughesjill@example.com,Gold,2735.0,2026-01-20,HS,6041615534,2022-05-07
108.0,Ronald,kaitlyn45@example.org,Silver,3067.0,2025-12-29,AR,6013728260,2021-05-28
77.0,Nicholas,churst@example.org,Silver,3777.0,2025-12-28,HS,644942860,2025-10-20
81.0,Ronald,jtorres@example.org,Silver,956.0,2026-01-22,REG,6625844778,2025-01-27
95.0,Christopher,zachary01@example.net,Silver,954.0,2026-01-14,REG,9067362400,2021-11-03
81.0,Ronald,jtorres@example.org,Silver,956.0,2026-01-22,REG,336306808,2025-01-27
1.0,Chris,kingsteven@example.org,Gold,854.0,2026-01-15,HS,4292826167,2024-08-16
32.0,Allison,scox@example.net,Gold,2911.0,2026-01-29,HS,1723785723,2026-01-16
56.0,Cynthia,jamienorris@example.org,Gold,1682.0,2026-01-11,AR,6562419425,2025-08-25
112.0,Jake,randallmitchell@example.org,Bronze,3120.0,2026-01-20,AR,2476470065,2025-09-08
